is_gpt,Avg_Word_Length,Lexical_Richness,Avg_Sent_Length,Reading_Ease,Sentiment_Score,Stopword_Freq,Named_Entity_Freq,Perplexity,NN,.,IN,DT,NNS,PRP,VBD,VBN,RB,:,MD,VB,PRP$,CC,JJ,TO,VBG,",",NNP,RP,WDT,CD,POS,WP,VBZ,WRB,VBP,JJR
0,4.706140350877193,0.40789473684210525,137.3695652173913,49.45,-0.8777,0.35526315789473684,0.0868421052631579,26.403898239135742,155,45.0,139.0,120.0,42.0,11.0,89.0,23.0,27.0,0.0,4.0,21.0,17.0,39.0,79,29.0,27.0,53.0,163.0,2.0,4.0,27.0,0.0,2.0,4.0,2.0,2.0,2.0
0,3.5833333333333335,0.3366013071895425,113.46808510638297,76.96,0.9992,0.3464052287581699,0.04084967320261438,53.2048454284668,144,46.0,74.0,77.0,35.0,120.0,30.0,15.0,85.0,6.0,21.0,59.0,22.0,29.0,84,22.0,15.0,88.0,73.0,0.0,2.0,9.0,2.0,8.0,22.0,10.0,73.0,2.0
0,4.049953746530989,0.4144310823311748,136.84615384615384,63.63,0.9958,0.4588344125809436,0.005550416281221091,38.79212188720703,131,39.0,140.0,98.0,59.0,74.0,35.0,15.0,68.0,0.0,19.0,48.0,23.0,46.0,62,29.0,19.0,15.0,9.0,7.0,10.0,23.0,1.0,13.0,18.0,10.0,35.0,1.0
0,3.8785594639865995,0.3676716917922948,94.27118644067797,70.43,0.9915,0.4020100502512563,0.011725293132328308,43.35322189331055,145,60.0,120.0,116.0,35.0,57.0,16.0,15.0,88.0,12.0,22.0,48.0,17.0,37.0,64,25.0,21.0,76.0,33.0,3.0,7.0,10.0,3.0,12.0,43.0,7.0,36.0,6.0
0,3.3181076672104406,0.367047308319739,54.26373626373626,94.66,0.9977,0.33849918433931486,0.028548123980424143,27.805105209350586,123,87.0,90.0,100.0,31.0,103.0,61.0,15.0,59.0,17.0,17.0,65.0,13.0,44.0,53,35.0,21.0,64.0,72.0,9.0,1.0,8.0,2.0,5.0,23.0,13.0,37.0,2.0
0,4.33682514101531,0.32473811442385175,211.63333333333333,40.82,-0.9941,0.33682514101531025,0.0427074939564867,20.869192123413086,248,29.0,91.0,93.0,54.0,61.0,23.0,13.0,66.0,144.0,15.0,50.0,10.0,27.0,79,14.0,12.0,14.0,45.0,3.0,3.0,3.0,5.0,4.0,42.0,14.0,56.0,4.0
0,3.6640893470790377,0.30498281786941583,80.0,80.51,0.9978,0.42869415807560135,0.002577319587628866,22.518861770629883,137,65.0,94.0,72.0,50.0,92.0,8.0,8.0,95.0,5.0,19.0,68.0,34.0,71.0,82,39.0,10.0,52.0,17.0,2.0,3.0,6.0,0.0,8.0,36.0,11.0,63.0,4.0
0,3.7135371179039303,0.4192139737991266,94.45454545454545,78.59,0.9957,0.377292576419214,0.02096069868995633,44.4710578918457,146,83.0,109.0,110.0,49.0,68.0,21.0,17.0,64.0,10.0,18.0,51.0,37.0,30.0,75,27.0,19.0,22.0,41.0,6.0,3.0,16.0,5.0,3.0,30.0,6.0,43.0,4.0
0,4.215211754537597,0.4347450302506482,103.67857142857143,63.9,0.9533,0.35522904062229904,0.08124459809853068,34.82704162597656,111,55.0,119.0,117.0,53.0,41.0,70.0,26.0,55.0,8.0,14.0,27.0,16.0,32.0,66,15.0,14.0,65.0,134.0,0.0,3.0,21.0,4.0,14.0,20.0,3.0,11.0,1.0
0,4.052772808586762,0.3774597495527728,5530.0,85.83,0.996,0.4597495527728086,0.0,105.666748046875,191,2.0,132.0,90.0,60.0,37.0,13.0,27.0,95.0,4.0,15.0,57.0,14.0,61.0,85,30.0,15.0,1.0,19.0,15.0,3.0,16.0,0.0,9.0,31.0,6.0,61.0,2.0
0,4.388072601555748,0.45635263612791704,111.03703703703704,61.97,0.9903,0.30423509075194466,0.06222990492653414,20.519075393676758,150,53.0,115.0,95.0,58.0,33.0,75.0,17.0,46.0,8.0,8.0,33.0,13.0,29.0,79,30.0,16.0,61.0,142.0,6.0,4.0,16.0,7.0,2.0,9.0,6.0,4.0,4.0
0,3.5347222222222223,0.3654513888888889,157.4375,75.47,0.999,0.4340277777777778,0.029513888888888888,40.17523956298828,153,33.0,117.0,99.0,26.0,94.0,111.0,13.0,61.0,4.0,6.0,32.0,22.0,65.0,50,35.0,12.0,88.0,64.0,12.0,3.0,14.0,0.0,5.0,4.0,7.0,12.0,1.0
0,3.9229406554472983,0.3330380868024801,109.71428571428571,76.25,0.9981,0.48095659875996455,0.002657218777679362,16.612855911254883,128,49.0,130.0,62.0,44.0,105.0,2.0,14.0,48.0,1.0,21.0,72.0,27.0,88.0,39,46.0,30.0,63.0,6.0,4.0,2.0,3.0,0.0,13.0,24.0,13.0,69.0,5.0
0,3.7214411247803163,0.3945518453427065,95.79629629629629,78.38,0.9539,0.4068541300527241,0.014938488576449912,35.99291229248047,125,52.0,110.0,93.0,43.0,99.0,26.0,29.0,61.0,22.0,20.0,64.0,22.0,25.0,63,42.0,30.0,39.0,31.0,5.0,5.0,5.0,8.0,7.0,36.0,12.0,43.0,2.0
0,3.426418439716312,0.2801418439716312,77.43548387096774,99.06,0.9979,0.4858156028368794,0.0008865248226950354,33.209014892578125,154,71.0,87.0,53.0,22.0,88.0,143.0,10.0,104.0,7.0,6.0,72.0,23.0,68.0,60,47.0,11.0,16.0,3.0,18.0,1.0,11.0,0.0,8.0,8.0,8.0,13.0,1.0
0,4.2989778534923335,0.3841567291311755,104.87719298245614,72.56,0.9989,0.32453151618398635,0.07666098807495741,28.201913833618164,151,77.0,137.0,89.0,24.0,68.0,13.0,11.0,38.0,20.0,25.0,53.0,11.0,31.0,45,35.0,20.0,43.0,151.0,1.0,2.0,41.0,2.0,3.0,13.0,3.0,32.0,12.0
0,3.535683576956148,0.3766122098022356,84.15,80.41,0.9991,0.36801375752364573,0.012037833190025795,25.1584529876709,137,59.0,128.0,75.0,23.0,131.0,114.0,11.0,68.0,5.0,10.0,45.0,22.0,55.0,45,30.0,22.0,78.0,33.0,12.0,1.0,12.0,1.0,5.0,4.0,5.0,16.0,3.0
0,3.5546942291128336,0.3686477174849268,77.49230769230769,81.22,0.9322,0.3867355727820844,0.026701119724375538,40.43815612792969,139,64.0,85.0,86.0,27.0,112.0,24.0,12.0,60.0,16.0,33.0,83.0,19.0,32.0,53,36.0,15.0,46.0,77.0,2.0,2.0,5.0,0.0,4.0,34.0,8.0,45.0,0.0
0,4.696864111498257,0.43902439024390244,146.7674418604651,53.41,-0.9984,0.32926829268292684,0.05749128919860627,18.277658462524414,150,42.0,113.0,120.0,68.0,27.0,74.0,17.0,43.0,3.0,12.0,39.0,10.0,30.0,65,26.0,16.0,56.0,112.0,1.0,5.0,27.0,9.0,3.0,10.0,4.0,13.0,4.0
0,3.842735042735043,0.38632478632478634,79.73529411764706,81.73,0.9959,0.38461538461538464,0.022222222222222223,30.265079498291016,169,66.0,108.0,128.0,71.0,50.0,8.0,15.0,60.0,0.0,21.0,47.0,12.0,30.0,53,24.0,18.0,64.0,37.0,4.0,5.0,19.0,3.0,8.0,53.0,6.0,39.0,7.0
0,3.796543597800471,0.2875098193244305,97.8135593220339,72.36,0.9991,0.24823252160251374,0.04556166535742341,24.278459548950195,151,68.0,48.0,51.0,93.0,84.0,16.0,7.0,82.0,127.0,22.0,52.0,17.0,15.0,77,18.0,18.0,42.0,116.0,2.0,2.0,12.0,5.0,10.0,60.0,9.0,56.0,2.0
0,3.6035555555555554,0.376,92.5925925925926,78.08,0.8075,0.43022222222222223,0.009777777777777778,27.345502853393555,120,53.0,118.0,80.0,31.0,106.0,39.0,16.0,98.0,3.0,20.0,68.0,19.0,37.0,59,46.0,21.0,55.0,20.0,4.0,3.0,7.0,1.0,3.0,21.0,9.0,53.0,2.0
0,3.7538185085354896,0.3863432165318958,106.77083333333333,76.15,0.8987,0.4528301886792453,0.015274034141958671,33.706642150878906,130,47.0,108.0,79.0,28.0,103.0,40.0,25.0,62.0,1.0,17.0,63.0,26.0,44.0,53,42.0,24.0,51.0,28.0,12.0,5.0,12.0,2.0,5.0,29.0,11.0,54.0,1.0
0,3.315876974231089,0.3117206982543641,87.80357142857143,89.68,-0.9885,0.38985868661679135,0.012468827930174564,23.276649475097656,101,55.0,97.0,87.0,17.0,164.0,121.0,18.0,86.0,16.0,4.0,32.0,12.0,56.0,49,20.0,27.0,66.0,25.0,13.0,5.0,11.0,2.0,6.0,26.0,13.0,39.0,2.0
0,4.145261293179805,0.4534986713906112,91.95081967213115,71.85,-0.9927,0.3675819309123118,0.045172719220549155,36.48612976074219,142,60.0,133.0,89.0,67.0,68.0,74.0,15.0,39.0,9.0,9.0,29.0,16.0,47.0,73,27.0,18.0,49.0,74.0,6.0,3.0,22.0,3.0,4.0,16.0,10.0,9.0,2.0
0,3.4663829787234044,0.36851063829787234,104.52083333333333,89.68,0.9971,0.3923404255319149,0.006808510638297872,38.7153434753418,174,49.0,103.0,66.0,20.0,108.0,93.0,12.0,70.0,13.0,5.0,63.0,36.0,56.0,53,42.0,23.0,24.0,19.0,12.0,2.0,24.0,4.0,4.0,12.0,5.0,32.0,3.0
0,3.4318181818181817,0.3501683501683502,76.8,89.89,-0.9981,0.3181818181818182,0.03787878787878788,27.49286460876465,89,64.0,88.0,46.0,32.0,160.0,82.0,22.0,100.0,1.0,21.0,40.0,18.0,39.0,68,15.0,19.0,64.0,71.0,9.0,2.0,6.0,11.0,2.0,22.0,8.0,58.0,2.0
0,3.3929738562091503,0.3382352941176471,68.39189189189189,84.07,0.989,0.38643790849673204,0.006535947712418301,29.0170955657959,110,73.0,97.0,65.0,23.0,135.0,17.0,16.0,117.0,13.0,16.0,60.0,10.0,38.0,53,34.0,29.0,98.0,27.0,8.0,5.0,8.0,0.0,13.0,37.0,6.0,68.0,3.0
0,3.621834061135371,0.3947598253275109,78.0923076923077,81.53,-0.9402,0.41135371179039304,0.01222707423580786,43.041236877441406,228,64.0,86.0,96.0,33.0,58.0,105.0,13.0,48.0,9.0,2.0,41.0,28.0,41.0,82,36.0,12.0,31.0,28.0,9.0,2.0,20.0,5.0,2.0,8.0,6.0,13.0,5.0
0,3.404017857142857,0.32663690476190477,45.84615384615385,95.47,-0.7344,0.3020833333333333,0.04092261904761905,16.620620727539062,175,116.0,99.0,116.0,19.0,86.0,98.0,11.0,51.0,41.0,16.0,35.0,30.0,31.0,43,20.0,21.0,66.0,85.0,9.0,0.0,6.0,10.0,7.0,27.0,5.0,16.0,3.0
0,3.5165794066317626,0.3481675392670157,76.26153846153846,90.8,0.999,0.3944153577661431,0.02006980802792321,22.51430892944336,125,61.0,125.0,88.0,33.0,127.0,46.0,14.0,69.0,6.0,19.0,36.0,23.0,50.0,50,24.0,17.0,26.0,45.0,11.0,5.0,31.0,4.0,4.0,42.0,4.0,41.0,2.0
0,3.504038772213247,0.38449111470113084,73.09722222222223,81.73,0.9968,0.3344103392568659,0.05896607431340872,37.38090515136719,120,71.0,110.0,103.0,23.0,86.0,85.0,15.0,83.0,18.0,11.0,46.0,8.0,57.0,50,36.0,16.0,66.0,111.0,12.0,5.0,19.0,6.0,2.0,9.0,1.0,22.0,1.0
0,4.4402852049910875,0.4910873440285205,144.7560975609756,55.17,-0.7536,0.39750445632798576,0.029411764705882353,53.70256042480469,182,40.0,133.0,120.0,54.0,38.0,22.0,21.0,46.0,1.0,8.0,25.0,25.0,34.0,98,31.0,24.0,45.0,55.0,5.0,5.0,8.0,7.0,5.0,19.0,2.0,27.0,6.0
0,3.3054518297236744,0.3659447348767737,42.46031746031746,88.13,0.9977,0.27557879014189696,0.02315160567587752,39.80016326904297,157,125.0,72.0,62.0,51.0,108.0,19.0,14.0,56.0,101.0,13.0,71.0,19.0,26.0,73,28.0,16.0,47.0,66.0,8.0,1.0,24.0,8.0,30.0,35.0,9.0,65.0,5.0
0,3.828754578754579,0.40934065934065933,111.6304347826087,73.21,-0.9604,0.4258241758241758,0.013736263736263736,36.505035400390625,144,45.0,130.0,86.0,51.0,88.0,35.0,27.0,56.0,1.0,10.0,43.0,30.0,36.0,68,31.0,18.0,7.0,38.0,4.0,6.0,24.0,0.0,7.0,15.0,5.0,56.0,5.0
0,4.167104111986002,0.47244094488188976,114.26,59.23,-0.9987,0.3989501312335958,0.03499562554680665,30.419748306274414,132,50.0,113.0,78.0,55.0,72.0,62.0,37.0,55.0,2.0,12.0,39.0,30.0,41.0,77,33.0,17.0,50.0,74.0,4.0,5.0,16.0,0.0,5.0,32.0,5.0,28.0,3.0
0,3.936326530612245,0.3836734693877551,94.44262295081967,71.75,0.9968,0.4228571428571429,0.00816326530612245,30.575334548950195,159,60.0,104.0,76.0,55.0,87.0,7.0,7.0,65.0,12.0,26.0,83.0,26.0,55.0,100,26.0,28.0,59.0,21.0,17.0,5.0,16.0,0.0,1.0,27.0,11.0,64.0,5.0
0,3.7905405405405403,0.4282094594594595,94.73684210526316,79.7,0.916,0.35135135135135137,0.03209459459459459,25.076095581054688,156,56.0,120.0,89.0,29.0,98.0,75.0,20.0,58.0,4.0,16.0,55.0,26.0,18.0,60,31.0,27.0,70.0,62.0,8.0,1.0,3.0,9.0,5.0,14.0,14.0,21.0,1.0
0,4.282193958664547,0.35771065182829886,121.17307692307692,64.71,0.9965,0.3052464228934817,0.06041335453100159,19.793228149414062,174,53.0,116.0,126.0,36.0,49.0,49.0,16.0,49.0,22.0,3.0,18.0,8.0,30.0,73,18.0,34.0,71.0,154.0,5.0,10.0,7.0,11.0,9.0,30.0,3.0,17.0,12.0
0,3.5286343612334803,0.36123348017621143,107.71739130434783,84.2,0.9974,0.4026431718061674,0.014096916299559472,45.858009338378906,117,45.0,105.0,76.0,30.0,118.0,71.0,12.0,101.0,0.0,14.0,53.0,18.0,49.0,71,31.0,22.0,58.0,26.0,5.0,2.0,5.0,3.0,7.0,15.0,10.0,45.0,4.0
0,3.8014571948998177,0.43897996357012753,189.5185185185185,69.28,0.8815,0.3806921675774135,0.033697632058287796,55.243343353271484,143,26.0,104.0,120.0,36.0,100.0,69.0,12.0,64.0,2.0,14.0,40.0,16.0,44.0,34,26.0,23.0,16.0,77.0,13.0,4.0,12.0,6.0,4.0,21.0,4.0,29.0,1.0
0,3.670558798999166,0.2919099249374479,96.87272727272727,82.34,0.9992,0.4562135112593828,0.003336113427856547,26.477333068847656,150,54.0,97.0,90.0,49.0,99.0,46.0,12.0,77.0,26.0,6.0,55.0,28.0,48.0,68,37.0,17.0,29.0,14.0,2.0,4.0,12.0,0.0,21.0,21.0,4.0,80.0,2.0
0,3.490532010820559,0.49233543733092877,202.0,47.46,-0.9924,0.12984670874661858,0.005410279531109108,154.3714141845703,333,25.0,31.0,39.0,25.0,36.0,26.0,5.0,24.0,2.0,3.0,21.0,9.0,11.0,121,6.0,11.0,11.0,257.0,2.0,1.0,8.0,0.0,1.0,33.0,3.0,37.0,0.0
0,4.136842105263158,0.40964912280701754,75.22666666666667,81.83,0.9898,0.38070175438596493,0.014912280701754385,40.080936431884766,150,74.0,138.0,109.0,47.0,90.0,73.0,14.0,68.0,5.0,6.0,34.0,24.0,28.0,71,25.0,19.0,47.0,29.0,2.0,4.0,6.0,1.0,3.0,18.0,3.0,21.0,1.0
0,4.0159010600706715,0.38162544169611307,96.01754385964912,70.94,-0.9751,0.3992932862190813,0.019434628975265017,23.28485870361328,130,55.0,102.0,96.0,43.0,100.0,15.0,11.0,69.0,5.0,15.0,55.0,13.0,55.0,79,37.0,28.0,43.0,24.0,3.0,1.0,4.0,2.0,19.0,32.0,7.0,60.0,2.0
0,3.2960979342004593,0.4016832440703902,53.16326530612245,94.86,0.97,0.3335883703136955,0.022953328232593728,69.86250305175781,172,102.0,85.0,102.0,52.0,105.0,45.0,8.0,83.0,3.0,11.0,47.0,14.0,38.0,89,16.0,23.0,89.0,76.0,11.0,6.0,10.0,0.0,4.0,26.0,7.0,69.0,2.0
0,3.5559322033898306,0.36694915254237287,90.05263157894737,78.08,-0.9944,0.411864406779661,0.01694915254237288,31.5098876953125,128,55.0,108.0,86.0,27.0,133.0,48.0,28.0,45.0,8.0,26.0,65.0,31.0,44.0,36,38.0,21.0,68.0,27.0,5.0,2.0,13.0,8.0,13.0,36.0,12.0,36.0,4.0
0,3.374380165289256,0.3859504132231405,64.88311688311688,82.14,0.9891,0.3834710743801653,0.03801652892561983,29.160280227661133,119,77.0,110.0,107.0,30.0,95.0,50.0,15.0,68.0,1.0,10.0,52.0,21.0,44.0,71,37.0,16.0,38.0,96.0,13.0,1.0,33.0,0.0,1.0,9.0,8.0,45.0,3.0
0,3.717529518619437,0.4114441416893733,91.6,77.77,0.9987,0.42052679382379654,0.0326975476839237,40.200801849365234,136,54.0,130.0,103.0,54.0,107.0,58.0,10.0,62.0,1.0,3.0,26.0,14.0,49.0,65,23.0,31.0,7.0,53.0,2.0,7.0,9.0,0.0,3.0,15.0,3.0,43.0,1.0
0,3.587521663778163,0.37435008665511266,70.22222222222223,90.19,-0.7042,0.4055459272097054,0.009532062391681109,24.402217864990234,156,71.0,120.0,95.0,26.0,119.0,89.0,20.0,65.0,1.0,11.0,43.0,50.0,32.0,46,32.0,32.0,56.0,17.0,8.0,2.0,2.0,1.0,4.0,10.0,4.0,17.0,0.0
0,3.371242891957758,0.44597887896019495,204.84,93.54,0.883,0.20389926888708368,0.012185215272136474,292.9411315917969,347,38.0,59.0,17.0,17.0,51.0,29.0,18.0,64.0,73.0,11.0,30.0,8.0,27.0,183,4.0,5.0,31.0,59.0,5.0,1.0,45.0,1.0,7.0,20.0,5.0,47.0,2.0
0,3.4239316239316238,0.36752136752136755,93.22641509433963,79.19,-0.9934,0.41965811965811967,0.011111111111111112,28.212055206298828,154,51.0,105.0,95.0,15.0,97.0,15.0,15.0,87.0,12.0,11.0,57.0,24.0,46.0,59,37.0,14.0,85.0,23.0,3.0,4.0,4.0,0.0,5.0,52.0,7.0,52.0,3.0
0,3.5278745644599305,0.39285714285714285,106.17021276595744,84.61,-0.9748,0.3885017421602787,0.010452961672473868,40.49711608886719,121,46.0,96.0,71.0,44.0,125.0,78.0,14.0,84.0,1.0,7.0,39.0,32.0,41.0,72,34.0,23.0,62.0,23.0,10.0,3.0,16.0,5.0,3.0,14.0,12.0,41.0,7.0
0,3.947075208913649,0.3361188486536676,110.72340425531915,83.7,0.9946,0.4753946146703807,0.027855153203342618,19.8225040435791,124,46.0,132.0,93.0,43.0,85.0,101.0,26.0,59.0,0.0,7.0,48.0,33.0,40.0,60,40.0,33.0,21.0,34.0,9.0,2.0,6.0,0.0,9.0,1.0,9.0,5.0,1.0
0,3.8140662894098627,0.370250606305578,570.7,96.69,0.9981,0.30638641875505257,0.04931285367825384,77.47771453857422,233,10.0,90.0,80.0,46.0,49.0,55.0,16.0,53.0,139.0,2.0,36.0,38.0,43.0,71,30.0,4.0,22.0,108.0,3.0,2.0,15.0,7.0,2.0,18.0,5.0,52.0,2.0
0,3.831578947368421,0.44473684210526315,82.875,81.22,0.9938,0.3649122807017544,0.043859649122807015,44.87384796142578,149,63.0,117.0,90.0,35.0,93.0,47.0,17.0,60.0,6.0,12.0,32.0,31.0,33.0,82,32.0,25.0,32.0,80.0,5.0,2.0,11.0,0.0,4.0,23.0,5.0,36.0,5.0
0,3.791044776119403,0.3283582089552239,100.28,76.96,0.9788,0.48880597014925375,0.017723880597014924,21.393095016479492,117,49.0,121.0,78.0,35.0,130.0,94.0,15.0,49.0,0.0,10.0,45.0,53.0,38.0,27,55.0,24.0,10.0,42.0,9.0,2.0,13.0,0.0,6.0,21.0,8.0,9.0,1.0
0,3.1201272871917265,0.3436754176610978,100.24489795918367,86.54,0.9874,0.28957836117740654,0.011933174224343675,20.368322372436523,141,50.0,91.0,83.0,21.0,147.0,47.0,17.0,63.0,87.0,45.0,78.0,15.0,17.0,56,10.0,11.0,58.0,28.0,1.0,2.0,49.0,3.0,11.0,14.0,4.0,57.0,0.0
0,4.547770700636943,0.3666969972702457,107.9090909090909,57.77,-0.9932,0.3503184713375796,0.06369426751592357,17.000011444091797,188,54.0,143.0,113.0,62.0,52.0,39.0,17.0,16.0,2.0,1.0,23.0,22.0,31.0,75,22.0,13.0,19.0,95.0,0.0,0.0,10.0,2.0,1.0,5.0,1.0,28.0,3.0
0,3.565466448445172,0.3649754500818331,67.57692307692308,84.98,-0.9959,0.36006546644844517,0.01800327332242226,34.264835357666016,149,83.0,85.0,109.0,29.0,107.0,111.0,14.0,99.0,8.0,13.0,40.0,19.0,43.0,50,28.0,29.0,71.0,45.0,10.0,3.0,13.0,0.0,2.0,14.0,6.0,15.0,4.0
0,3.879935535858179,0.44963738920225627,73.32051282051282,76.72,0.9735,0.16599516518936341,0.0781627719580983,121.30220794677734,270,87.0,62.0,44.0,31.0,43.0,54.0,7.0,42.0,20.0,9.0,50.0,7.0,20.0,123,33.0,15.0,75.0,145.0,4.0,3.0,5.0,3.0,3.0,9.0,7.0,14.0,2.0
0,4.051107325383305,0.4148211243611584,126.5111111111111,67.18,0.9965,0.3730834752981261,0.04514480408858603,46.91597366333008,135,44.0,132.0,119.0,43.0,36.0,13.0,7.0,63.0,10.0,26.0,44.0,8.0,38.0,84,27.0,21.0,76.0,88.0,1.0,5.0,14.0,4.0,5.0,26.0,4.0,29.0,4.0
0,3.613506916192026,0.37510170870626525,109.95918367346938,76.66,0.9979,0.3482506102522376,0.03254678600488202,29.133970260620117,150,48.0,97.0,106.0,50.0,96.0,55.0,20.0,75.0,8.0,11.0,38.0,25.0,61.0,50,23.0,11.0,97.0,53.0,5.0,3.0,17.0,15.0,4.0,17.0,8.0,38.0,2.0
0,3.30196749358426,0.3473053892215569,52.395604395604394,93.44,-0.9919,0.3781009409751925,0.01283147989734816,28.44431495666504,122,90.0,98.0,74.0,21.0,134.0,83.0,14.0,85.0,1.0,7.0,55.0,35.0,53.0,55,37.0,20.0,36.0,22.0,10.0,2.0,14.0,3.0,9.0,21.0,4.0,41.0,3.0
0,3.8523925385239255,0.46147607461476076,80.7,73.58,0.9992,0.29764801297648014,0.050283860502838604,37.65089416503906,141,68.0,99.0,89.0,38.0,75.0,29.0,20.0,58.0,21.0,10.0,46.0,29.0,31.0,82,27.0,25.0,66.0,110.0,7.0,4.0,7.0,8.0,4.0,43.0,8.0,25.0,5.0
0,3.492703862660944,0.3562231759656652,60.792682926829265,93.44,0.9988,0.44377682403433477,0.002575107296137339,49.3099365234375,187,82.0,94.0,66.0,33.0,47.0,50.0,10.0,113.0,7.0,18.0,66.0,25.0,47.0,84,35.0,28.0,26.0,10.0,10.0,7.0,12.0,4.0,4.0,25.0,6.0,46.0,2.0
0,3.47629009762901,0.26220362622036264,270.95454545454544,91.27,-0.9352,0.32217573221757323,0.003486750348675035,97.55349731445312,301,34.0,117.0,52.0,41.0,72.0,18.0,5.0,98.0,168.0,18.0,95.0,40.0,25.0,113,29.0,15.0,0.0,36.0,7.0,0.0,14.0,1.0,0.0,25.0,12.0,81.0,3.0
0,3.723091076356946,0.3045078196872125,119.16666666666667,81.16,0.9937,0.48390064397424104,0.014719411223551058,22.730247497558594,93,41.0,107.0,98.0,56.0,107.0,20.0,18.0,59.0,0.0,19.0,82.0,26.0,39.0,37,46.0,18.0,27.0,29.0,4.0,8.0,13.0,2.0,16.0,28.0,7.0,69.0,2.0
0,3.8941480206540446,0.41566265060240964,133.6829268292683,64.34,0.7197,0.3803786574870912,0.03700516351118761,32.97685623168945,131,40.0,121.0,98.0,31.0,100.0,43.0,16.0,58.0,5.0,16.0,43.0,21.0,34.0,54,18.0,25.0,73.0,69.0,3.0,5.0,10.0,6.0,16.0,31.0,8.0,42.0,1.0
0,4.137931034482759,0.42528735632183906,144.64102564102564,62.41,0.9884,0.42263483642793986,0.028293545534924844,32.419742584228516,152,39.0,147.0,110.0,36.0,65.0,31.0,24.0,66.0,3.0,14.0,37.0,27.0,19.0,66,32.0,31.0,52.0,56.0,5.0,9.0,7.0,1.0,8.0,47.0,6.0,19.0,3.0
0,3.585509688289806,0.3976411120471778,83.61290322580645,81.02,0.9991,0.35214827295703455,0.03285593934288121,31.9675235748291,111,65.0,100.0,80.0,42.0,116.0,14.0,16.0,64.0,1.0,21.0,52.0,16.0,40.0,75,36.0,18.0,52.0,81.0,6.0,3.0,19.0,0.0,7.0,43.0,12.0,63.0,4.0
0,3.4190800681431006,0.38841567291311757,237.47619047619048,90.5,0.9946,0.3330494037478705,0.007666098807495741,109.2220230102539,226,28.0,68.0,26.0,26.0,83.0,80.0,8.0,72.0,53.0,13.0,56.0,24.0,36.0,85,37.0,14.0,63.0,29.0,7.0,0.0,38.0,3.0,0.0,20.0,12.0,35.0,4.0
0,3.5889477668433005,0.35806207418622255,59.17894736842105,86.2,-0.9231,0.303557910673732,0.046934140802422405,63.625152587890625,125,97.0,86.0,79.0,30.0,83.0,53.0,19.0,77.0,152.0,7.0,42.0,23.0,27.0,63,37.0,34.0,24.0,94.0,8.0,0.0,17.0,5.0,7.0,33.0,6.0,41.0,0.0
0,3.536682615629984,0.41148325358851673,58.7032967032967,88.94,0.9976,0.3038277511961722,0.023923444976076555,102.88350677490234,164,69.0,68.0,61.0,37.0,99.0,44.0,12.0,93.0,6.0,17.0,59.0,27.0,24.0,108,32.0,29.0,4.0,111.0,4.0,6.0,15.0,4.0,13.0,27.0,15.0,58.0,4.0
0,3.6639276910435497,0.42892358258011504,65.57317073170732,83.76,0.9918,0.3533278553820871,0.04847986852917009,41.23495101928711,156,83.0,112.0,113.0,44.0,69.0,37.0,6.0,54.0,3.0,11.0,43.0,11.0,39.0,91,38.0,16.0,65.0,90.0,3.0,5.0,18.0,0.0,7.0,23.0,8.0,46.0,6.0
0,3.7284522706209455,0.3373493975903614,93.77358490566037,86.13,0.9996,0.4772937905468026,0.0027803521779425394,19.07394027709961,129,52.0,127.0,90.0,47.0,124.0,25.0,15.0,68.0,0.0,9.0,48.0,40.0,36.0,51,31.0,22.0,18.0,5.0,5.0,4.0,7.0,0.0,7.0,39.0,12.0,55.0,2.0
0,4.1257976298997265,0.4247948951686418,148.21621621621622,66.98,0.963,0.44758432087511396,0.02643573381950775,78.36148071289062,138,35.0,129.0,90.0,50.0,86.0,58.0,26.0,51.0,3.0,18.0,49.0,46.0,43.0,66,30.0,19.0,25.0,37.0,9.0,2.0,13.0,3.0,7.0,10.0,2.0,23.0,5.0
0,3.6469049694856146,0.4019180470793374,53.49473684210526,83.15,0.9986,0.35047951176983433,0.04097646033129904,41.08503341674805,144,96.0,99.0,72.0,29.0,99.0,80.0,12.0,61.0,0.0,9.0,39.0,35.0,49.0,55,34.0,18.0,38.0,73.0,13.0,6.0,11.0,9.0,3.0,15.0,2.0,30.0,2.0
0,3.9242819843342036,0.4142732811140122,78.84057971014492,83.15,0.9997,0.3907745865970409,0.0391644908616188,27.85383415222168,141,71.0,139.0,119.0,63.0,53.0,66.0,27.0,38.0,3.0,15.0,46.0,25.0,39.0,45,34.0,21.0,47.0,68.0,4.0,5.0,11.0,0.0,11.0,29.0,3.0,13.0,2.0
0,3.552831783601014,0.42011834319526625,60.141176470588235,93.14,0.9273,0.3355874894336433,0.03550295857988166,39.47386169433594,127,81.0,90.0,64.0,27.0,106.0,45.0,14.0,56.0,14.0,27.0,61.0,29.0,47.0,54,36.0,44.0,25.0,99.0,12.0,2.0,27.0,7.0,4.0,10.0,6.0,39.0,3.0
0,3.392657621707901,0.3758978451715882,60.77647058823529,91.0,0.9992,0.3663208300079808,0.03990422984836393,31.576738357543945,139,83.0,100.0,73.0,26.0,127.0,53.0,8.0,80.0,4.0,14.0,41.0,33.0,55.0,75,25.0,28.0,71.0,90.0,5.0,2.0,12.0,0.0,6.0,21.0,5.0,66.0,1.0
